URL,Price,Transmission,Year,Motor Strength (KW),Mileage,Engine Capacity,Manufacturer,Model,Fuel Type
https://olx.ba/artikal/61884514,1.900 KM,Manuelni,1987,40,40.000km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61885953,1.500 KM,Automatik,2004,100,212.315km,2.2,Peugeot,607,Dizel
https://olx.ba/artikal/61129990,1.400 KM,Manuelni,2001,98,300.000km,2.2,Peugeot,607,Dizel
https://olx.ba/artikal/60666994,1.750 KM,Manuelni,2003,66,300.000km,2.0,Peugeot,307,Dizel
https://olx.ba/artikal/61702521,1.600 KM,Manuelni,1995,85,180.000km,2.0,Subaru,Legacy,Benzin
https://olx.ba/artikal/61883583,1.800 KM,Manuelni,2001,43,160.000km,1.2,Renault,Twingo,Benzin
https://olx.ba/artikal/61861786,1.700 KM,Manuelni,2001,85,320.000km,2.0,Ford,Mondeo,Dizel
https://olx.ba/artikal/61881587,1.500 KM,Manuelni,2002,48,240.000km,1.5,Renault,Clio,Dizel
https://olx.ba/artikal/61859841,1.650 KM,Manuelni,2004,55,111km,1.4,Peugeot,206,Dizel
https://olx.ba/artikal/61031095,2.000 KM,Manuelni,1997,47,266.339km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61866865,1.800 KM,Manuelni,2001,47,230.000km,1.9,Škoda,Felicia,Dizel
https://olx.ba/artikal/61117082,1.750 KM,Manuelni,1987,40,131.000km,1.6,Audi,80,Dizel
https://olx.ba/artikal/61865547,2.000 KM,Manuelni,2000,60,204.000km,1.4,Mercedes-Benz,A 140,Benzin
https://olx.ba/artikal/60542811,1.900 KM,Manuelni,2000,66,191.544km,1.4,Opel,Rocks-e,Benzin
https://olx.ba/artikal/61864285,1.900 KM,Manuelni,2002,55,217.000km,1.4,Peugeot,206,Benzin
https://olx.ba/artikal/61396711,1.500 KM,Manuelni,1987,40,111.111.111.111km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61586668,1.900 KM,Manuelni,1987,51,350.000km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61685714,1.600 KM,Manuelni,2005,1.5,0km,1.5,Renault,Scenic,Dizel
https://olx.ba/artikal/60904881,1.750 KM,Manuelni,1990,45,322.222km,1.2,Subaru,Justy,Benzin
https://olx.ba/artikal/61863510,1.800 KM,Manuelni,2001,55,250.000km,1.4,Peugeot,206,Benzin
https://olx.ba/artikal/61861898,1.050 KM,Manuelni,2000,10,22.222km,1.0,Seat,Arosa,Benzin
https://olx.ba/artikal/61859463,1.600 KM,Manuelni,1999,40,220.000km,1.0,Opel,Corsa,Benzin
https://olx.ba/artikal/58995051,1.400 KM,Manuelni,1987,40,250.000km,1.6,Volkswagen,Golf,Benzin
https://olx.ba/artikal/61388860,1.450 KM,Manuelni,2001,51,200.000km,1.9,Fiat,Punto,Dizel
https://olx.ba/artikal/61680842,2.000 KM,Manuelni,2001,85,3.500.000.000km,2.0,Ford,Mondeo,Dizel
https://olx.ba/artikal/61856311,2.000 KM,Manuelni,1997,57,352.144km,2.5,Hyundai,H 100,Dizel
https://olx.ba/artikal/61319862,1.200 KM,Manuelni,2004,60,250.000km,1.5,Renault,Megane,Dizel
https://olx.ba/artikal/61850211,1.800 KM,Manuelni,2002,59,240.000km,1.2,Fiat,Punto,Benzin
https://olx.ba/artikal/61846328,1.600 KM,Manuelni,1986,51,200.000km,1.6,Audi,80,Dizel
https://olx.ba/artikal/61674001,2.000 KM,Manuelni,1994,44,31.191km,1.4,Volkswagen,Golf,Benzin
https://olx.ba/artikal/60722898,2.000 KM,Manuelni,1987,55,5.874.000km,2.0,Mercedes-Benz,Drugi,Dizel
https://olx.ba/artikal/61843479,1.500 KM,Manuelni,2002,48,378.000km,1.5,Renault,Clio,Dizel
https://olx.ba/artikal/60838136,1.750 KM,Manuelni,2002,60,224.173km,1.4,Mercedes-Benz,A 140,Benzin
https://olx.ba/artikal/61670094,1.750 KM,Manuelni,1994,66,99.999km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/60450846,1.850 KM,Manuelni,2004,47,380.000km,1.9,Škoda,Fabia,Dizel
https://olx.ba/artikal/61839141,1.650 KM,Manuelni,2000,40,185.000km,1.0,Opel,Corsa,Benzin
https://olx.ba/artikal/60960602,1.450 KM,Manuelni,2001,66,0km,2.0,Peugeot,206,Dizel
https://olx.ba/artikal/56128555,1.500 KM,Manuelni,1986,74,283.680km,1.8,Audi,80,Plin
https://olx.ba/artikal/59707421,1.300 KM,Manuelni,1987,40,350.000km,1.3,Volkswagen,Golf,Benzin
