URL,Price,Transmission,Year,Motor Strength (KW),Mileage,Engine Capacity,Manufacturer,Model,Fuel Type
https://olx.ba/artikal/62201481,7.350 KM,Manuelni,2004,85.0,227.900km,1.6,Volkswagen,Golf,Benzin
https://olx.ba/artikal/49851591,7.999 KM,Manuelni,2012,65.0,186.000km,1.5,Renault,Clio,Dizel
https://olx.ba/artikal/62167929,7.900 KM,Manuelni,2010,55.0,207.000km,1.2,Škoda,Fabia,Dizel
https://olx.ba/artikal/53783818,7.500 KM,Automatik,2006,300000.0,390.000km,1.9,Opel,Astra,Dizel
https://olx.ba/artikal/57564424,7.900 KM,Manuelni,2011,55.0,190.000km,1.2,Seat,Ibiza,Dizel
https://olx.ba/artikal/61531807,7.900 KM,Manuelni,2004,90.0,305.000km,2.2,Mercedes-Benz,C 220,Dizel
https://olx.ba/artikal/57207975,7.900 KM,Manuelni,2005,103.0,330.000km,2.0,Audi,A4,Dizel
https://olx.ba/artikal/60328241,7.900 KM,Manuelni,2012,70.0,176.000km,1.4,Fiat,Idea,Plin
https://olx.ba/artikal/62196455,7.200 KM,Manuelni,2011,77.0,300.000km,1.6,Škoda,Octavia,Dizel
https://olx.ba/artikal/61220411,8.000 KM,Manuelni,1986,62.0,250.000km,2.3,Mitsubishi,Pajero,Dizel
https://olx.ba/artikal/62194799,7.500 KM,Manuelni,2005,83.0,340.000km,2.0,Hyundai,Santa Fe,Dizel
https://olx.ba/artikal/60292139,8.000 KM,Manuelni,2012,88.0,136.000km,1.6,Peugeot,208,Benzin
https://olx.ba/artikal/57231245,7.699 KM,Manuelni,2010,55.0,240.111km,1.2,Škoda,Fabia,Dizel
https://olx.ba/artikal/52231029,7.700 KM,Manuelni,2007,100.0,256.000km,2.0,Peugeot,307,Dizel
https://olx.ba/artikal/54619437,7.800 KM,Manuelni,2007,51.0,259.000km,1.4,Volkswagen,Polo,Dizel
https://olx.ba/artikal/62191382,8.000 KM,Manuelni,2006,77.0,320.000km,1.9,Škoda,Octavia,Dizel
https://olx.ba/artikal/59782282,7.300 KM,Manuelni,2010,66.0,275.000km,1.4,Opel,Astra,Benzin
https://olx.ba/artikal/61408446,7.400 KM,Automatik,2009,100.0,258.000km,2.0,Peugeot,407,Dizel
https://olx.ba/artikal/62182687,7.700 KM,Manuelni,2010,77.0,328.500km,1.6,Fiat,Bravo,Dizel
https://olx.ba/artikal/62182093,7.500 KM,Manuelni,2001,78.0,265.809km,1.8,Land Rover,Freelander,Plin
https://olx.ba/artikal/62182217,7.900 KM,Manuelni,2014,130.0,260.000km,2.0,Volkswagen,Passat CC,Dizel
https://olx.ba/artikal/62182150,7.900 KM,Manuelni,2011,77.0,284.321km,1.6,Fiat,Bravo,Dizel
https://olx.ba/artikal/61657167,7.300 KM,Manuelni,2006,77.0,315.000km,1.9,Seat,Altea,Dizel
https://olx.ba/artikal/60036068,7.500 KM,Manuelni,2011,81.0,301.000km,1.7,Opel,Astra,Dizel
https://olx.ba/artikal/61570940,7.950 KM,Manuelni,2004,66.0,320.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62180405,7.200 KM,Manuelni,2010,50.0,201.000km,1.5,Renault,Kangoo,Dizel
https://olx.ba/artikal/60430367,7.600 KM,Manuelni,2011,60.0,262.000km,1.3,Ford,Fiesta,Benzin
https://olx.ba/artikal/60159950,8.000 KM,Manuelni,2003,76.0,350.000km,1.9,Audi,A4,Dizel
https://olx.ba/artikal/60522013,7.499 KM,Automatik,2006,130.0,100km,2.5,Nissan,Altima,Plin
https://olx.ba/artikal/60937820,8.000 KM,Manuelni,2007,80.0,270.000km,1.6,Peugeot,308,Dizel
https://olx.ba/artikal/62178741,8.000 KM,Manuelni,2005,103.0,370.000km,2.0,Volkswagen,Touran,Dizel
https://olx.ba/artikal/61241668,7.900 KM,Manuelni,2006,103.0,178.000km,2.5,Kia,Sorento,Dizel
https://olx.ba/artikal/59807454,7.200 KM,Manuelni,2001,110.0,248.000km,1.8,Audi,A4,Benzin
https://olx.ba/artikal/62178099,7.450 KM,Manuelni,2003,56.0,160.000km,1.7,Lada,Niva,Plin
https://olx.ba/artikal/60502378,7.200 KM,Manuelni,2010,44.0,193.000km,1.2,Škoda,Fabia,Benzin
https://olx.ba/artikal/62177039,7.700 KM,Manuelni,2011,55.0,218.146km,1.2,Škoda,Fabia,Dizel
https://olx.ba/artikal/62176725,7.800 KM,Manuelni,2010,80.0,272.401km,1.6,Ford,Focus,Dizel
https://olx.ba/artikal/62104016,7.500 KM,Manuelni,2002,105.0,371.000km,2.2,Mercedes-Benz,E 220,Dizel
https://olx.ba/artikal/62003566,7.300 KM,Manuelni,2001,85.0,270.000km,2.2,Mercedes-Benz,C 200,Dizel
https://olx.ba/artikal/62175990,7.700 KM,Manuelni,1998,92.0,236.000km,2.7,Nissan,Terrano,Dizel
https://olx.ba/artikal/62175342,7.900 KM,Manuelni,2009,54.0,205.000km,1.4,Peugeot,207,Plin
https://olx.ba/artikal/61624238,7.950 KM,Manuelni,2010,74.0,282.000km,1.2,Renault,Clio,Benzin
https://olx.ba/artikal/61923974,7.200 KM,Manuelni,2011,62.0,224.000km,1.3,Fiat,Punto,Dizel
https://olx.ba/artikal/62174685,7.400 KM,Manuelni,2005,77.0,389.986km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/49935293,7.500 KM,Manuelni,2004,66.0,33km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/57909139,7.999 KM,Manuelni,2004,77.0,295.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62171591,7.999 KM,Manuelni,2003,96.0,340.000km,1.9,Audi,A4,Dizel
https://olx.ba/artikal/61997104,7.800 KM,Manuelni,2008,103.0,0km,2.0,Volkswagen,Passat,Dizel
https://olx.ba/artikal/55138621,7.999 KM,Manuelni,2012,50.0,49.000km,1.0,Chevrolet,Spark,Plin
https://olx.ba/artikal/62170158,7.700 KM,Manuelni,2005,77.0,309.000km,1.9,Volkswagen,Golf Plus,Dizel
https://olx.ba/artikal/62168532,7.100 KM,Automatik,2005,85.0,207.500km,2.0,Mercedes-Benz,A 180,Dizel
https://olx.ba/artikal/61202476,7.750 KM,Automatik,2008,110.0,303.000km,2.5,Volkswagen,Jetta,Plin
https://olx.ba/artikal/62006544,7.200 KM,Manuelni,2006,110.0,292.000km,2.2,Toyota,Avensis,Dizel
https://olx.ba/artikal/62166113,8.000 KM,Manuelni,2005,77.0,320.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61993743,7.250 KM,Manuelni,2012,44.0,118.000km,1.1,Peugeot,206,Benzin
https://olx.ba/artikal/61050834,7.200 KM,Manuelni,2011,44.0,270.000km,1.2,Chevrolet,Aveo,Benzin
https://olx.ba/artikal/58628448,7.999 KM,Manuelni,2010,68.0,224.512km,1.6,Peugeot,207,Dizel
https://olx.ba/artikal/55093640,7.699 KM,Manuelni,2010,88.0,166.322km,1.6,Peugeot,207,Benzin
https://olx.ba/artikal/59982235,7.700 KM,Manuelni,2011,63.0,244.920km,1.2,Škoda,Fabia,Benzin
https://olx.ba/artikal/62165393,8.000 KM,Manuelni,2005,77.0,313.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62165265,7.500 KM,Manuelni,2004,77.0,289.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/60255999,8.000 KM,Manuelni,2012,66.0,259.000km,1.5,Renault,Megane,Dizel
https://olx.ba/artikal/62135335,7.900 KM,Manuelni,2008,80.0,263.792km,1.6,Citroen,C4 Picasso,Dizel
https://olx.ba/artikal/61538242,7.300 KM,Automatik,2008,33.0,150.000km,0.8,Smart,ForTwo,Dizel
https://olx.ba/artikal/62162102,7.700 KM,Manuelni,2006,77.0,250.000km,1.9,Volkswagen,Passat,Dizel
https://olx.ba/artikal/62132652,7.700 KM,Manuelni,2011,104.0,215.5km,2.0,Volkswagen,Scirocco,Dizel
https://olx.ba/artikal/62130360,7.450 KM,Manuelni,2004,66.0,333km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61281561,7.700 KM,Manuelni,2006,74.0,258.000km,1.9,Seat,Cordoba,Dizel
https://olx.ba/artikal/62160603,8.000 KM,Manuelni,2010,96.0,272.643km,1.9,Renault,Scenic,Dizel
https://olx.ba/artikal/62159756,7.700 KM,Manuelni,2011,50.0,193.000km,1.4,Citroen,C3,Dizel
https://olx.ba/artikal/59652471,7.600 KM,Manuelni,2010,44.0,204.000km,1.2,Škoda,Fabia,Plin
https://olx.ba/artikal/61625764,7.990 KM,Manuelni,2007,74.0,300.000km,1.9,Opel,Zafira,Dizel
https://olx.ba/artikal/62148163,8.000 KM,Manuelni,2011,68.0,177.000km,1.6,Peugeot,208,Dizel
https://olx.ba/artikal/61428907,7.600 KM,Automatik,2009,80.0,290.000km,1.6,Citroen,C4 Picasso,Dizel
https://olx.ba/artikal/61905580,7.900 KM,Manuelni,2012,74.0,197.000km,1.4,Opel,Corsa,Benzin
https://olx.ba/artikal/62152266,7.100 KM,Manuelni,2004,65.0,44.000km,1.4,Peugeot,307,Benzin
https://olx.ba/artikal/61977639,7.500 KM,Manuelni,2010,44.0,273.300km,1.2,Škoda,Fabia,Benzin
https://olx.ba/artikal/59830482,7.950 KM,Manuelni,2011,80.0,290.000km,1.6,Ford,Focus,Dizel
https://olx.ba/artikal/61178181,8.000 KM,Automatik,2012,88.0,300.000km,2.2,Mercedes-Benz,CE 220,Dizel
https://olx.ba/artikal/61310177,7.800 KM,Automatik,2004,100.0,256.000km,2.2,Mercedes-Benz,C 220,Dizel
https://olx.ba/artikal/61498224,7.999 KM,Manuelni,2006,103.0,306.000km,2.0,Volkswagen,Passat,Dizel
https://olx.ba/artikal/62147609,7.200 KM,Manuelni,2007,80.0,260.000km,2.0,Mercedes-Benz,B 180,Dizel
https://olx.ba/artikal/62147500,8.000 KM,Manuelni,2001,74.0,245.000km,2.7,Nissan,Terrano,Dizel
https://olx.ba/artikal/61592263,8.000 KM,Manuelni,2001,105.0,250.000km,2.0,BMW,320,Benzin
https://olx.ba/artikal/61222092,7.500 KM,Manuelni,2011,105.0,246.000km,2.0,BMW,118,Dizel
https://olx.ba/artikal/62146481,7.300 KM,Manuelni,2004,74.0,260.000km,1.9,Volkswagen,Touran,Dizel
https://olx.ba/artikal/62146166,7.990 KM,Manuelni,2006,77.0,320.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62146357,7.800 KM,Manuelni,2008,85.0,202.000km,1.6,Opel,Astra,Benzin
https://olx.ba/artikal/62080859,7.600 KM,Manuelni,2008,81.0,310.000km,1.8,Ford,Focus,Dizel
https://olx.ba/artikal/62144758,7.500 KM,Manuelni,2010,44.0,245.410km,1.2,Škoda,Fabia,Benzin
https://olx.ba/artikal/61748419,7.999 KM,Manuelni,2002,74.0,219.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62137658,7.900 KM,Manuelni,2004,74.0,262.000km,1.9,Volkswagen,Tiguan,Dizel
https://olx.ba/artikal/61250748,7.400 KM,Manuelni,2003,55.0,190.000km,1.4,MINI,ONE,Dizel
https://olx.ba/artikal/62076345,7.700 KM,Manuelni,2011,70.0,220.000km,1.3,Opel,Corsa,Dizel
https://olx.ba/artikal/59681077,7.499 KM,Manuelni,2012,70.0,270.000km,1.3,Chevrolet,Aveo,Dizel
https://olx.ba/artikal/59703913,7.099 KM,Manuelni,2011,51.0,190.000km,1.2,Opel,Corsa,Benzin
https://olx.ba/artikal/62076170,7.900 KM,Manuelni,2007,59.0,185.000km,1.2,Opel,Corsa,Benzin
https://olx.ba/artikal/62140861,7.950 KM,Manuelni,2009,59.0,190.000km,1.4,Volkswagen,Golf,Benzin
https://olx.ba/artikal/57077559,7.800 KM,Manuelni,2010,44.0,230.000km,1.2,Volkswagen,Polo,Benzin
https://olx.ba/artikal/62137642,7.800 KM,Manuelni,2005,103.0,330.000km,2.0,Volkswagen,Touran,Dizel
https://olx.ba/artikal/62137448,7.400 KM,Manuelni,2003,77.0,215.000km,1.9,Audi,A3,Dizel
https://olx.ba/artikal/61960410,7.300 KM,Manuelni,2005,90.0,400km,2.2,Mercedes-Benz,C 200,Dizel
https://olx.ba/artikal/62136295,7.500 KM,Manuelni,2008,88.0,270.000km,1.6,Peugeot,308,Benzin
https://olx.ba/artikal/60362213,7.350 KM,Manuelni,2009,77.0,185.000km,1.6,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62134724,8.000 KM,Manuelni,2007,103.0,311.000km,2.0,Audi,A4,Dizel
https://olx.ba/artikal/62134682,8.000 KM,Manuelni,2005,70.0,270.000km,2.0,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62124322,7.900 KM,Manuelni,2006,103.0,345.000km,2.0,Volkswagen,Sharan,Dizel
https://olx.ba/artikal/62132526,8.000 KM,Manuelni,1982,110.0,1km,3.0,Mercedes-Benz,E 240,Dizel
https://olx.ba/artikal/61955005,7.500 KM,Automatik,2004,96.0,252.000km,1.9,Audi,A6,Dizel
https://olx.ba/artikal/57064609,7.700 KM,Manuelni,2006,103.0,350.000km,2.0,Volkswagen,Touran,Dizel
https://olx.ba/artikal/61359951,7.777 KM,Manuelni,2009,81.0,202.000km,1.6,Ford,Focus,Dizel
https://olx.ba/artikal/62130164,7.400 KM,Automatik,2005,140.0,420.000km,2.8,Mercedes-Benz,E 280,Dizel
https://olx.ba/artikal/61528131,7.500 KM,Automatik,2003,85.0,300.000km,2.2,Mercedes-Benz,C 220,Dizel
https://olx.ba/artikal/58448680,7.500 KM,Manuelni,2007,77.0,230.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/54372752,7.900 KM,Manuelni,2011,55.0,214.000km,1.2,Škoda,Fabia,Dizel
https://olx.ba/artikal/61531803,7.800 KM,Manuelni,2008,59.0,223.000km,1.4,Škoda,Fabia,Dizel
https://olx.ba/artikal/58170104,7.200 KM,Automatik,2006,88.0,280.000km,1.9,Opel,Zafira,Dizel
https://olx.ba/artikal/61172130,7.900 KM,Manuelni,1987,40.0,235.600km,1.6,Volkswagen,Jetta,Dizel
https://olx.ba/artikal/56691144,7.600 KM,Automatik,2003,105.0,250.000km,2.2,Mercedes-Benz,C 220,Dizel
https://olx.ba/artikal/59496646,7.500 KM,Manuelni,2007,103.0,303.450km,2.0,Škoda,Octavia,Dizel
https://olx.ba/artikal/59695967,7.300 KM,Manuelni,2011,55.0,233.650km,1.3,Fiat,Punto Evo,Dizel
https://olx.ba/artikal/61596841,7.500 KM,Manuelni,2008,88.0,360.000km,1.9,Opel,Zafira,Dizel
https://olx.ba/artikal/62111901,8.000 KM,Manuelni,2006,77.0,310.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/57621541,7.600 KM,Automatik,2002,125.0,350.000km,2.6,Mercedes-Benz,CLK 240,Benzin
https://olx.ba/artikal/61933997,7.990 KM,Manuelni,2006,77.0,331.000km,1.9,Seat,Leon,Dizel
https://olx.ba/artikal/62048909,7.500 KM,Manuelni,2006,80.0,212.000km,1.6,Peugeot,307,Dizel
https://olx.ba/artikal/62109660,7.950 KM,Manuelni,2011,55.0,225.346km,1.2,Seat,Ibiza,Dizel
https://olx.ba/artikal/62109551,7.300 KM,Manuelni,2001,110.0,284.000km,1.8,Audi,A4,Benzin
https://olx.ba/artikal/61535542,7.700 KM,Manuelni,2010,81.0,3km,1.5,Renault,Megane,Dizel
https://olx.ba/artikal/61930819,7.800 KM,Automatik,2005,90.0,420km,2.2,Mercedes-Benz,A 220,Dizel
https://olx.ba/artikal/55427152,7.250 KM,Manuelni,2004,60.0,63.500km,1.7,Lada,Niva,Benzin
https://olx.ba/artikal/61930652,7.500 KM,Manuelni,2004,55.0,265.200km,2.0,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62107024,7.800 KM,Manuelni,2013,57.0,202.678km,1.4,Fiat,Punto,Benzin
https://olx.ba/artikal/62106157,7.500 KM,Manuelni,2006,85.0,233.000km,1.6,BMW,116,Benzin
https://olx.ba/artikal/62104654,7.500 KM,Manuelni,2005,74.0,362.000km,1.9,Volkswagen,Passat,Dizel
https://olx.ba/artikal/62104081,7.600 KM,Manuelni,2007,103.0,370.000km,2.0,Volkswagen,Passat,Dizel
https://olx.ba/artikal/61026515,7.800 KM,Manuelni,2010,66.0,340.000km,1.6,Škoda,Fabia,Dizel
https://olx.ba/artikal/62101740,8.000 KM,Manuelni,2005,96.0,300.000km,1.9,Volkswagen,Passat,Dizel
https://olx.ba/artikal/62101202,7.800 KM,Manuelni,2011,66.0,150.000km,1.4,Opel,Astra,Benzin
https://olx.ba/artikal/62098927,7.999 KM,Manuelni,2013,51.0,153.000km,1.2,Kia,Rio,Benzin
https://olx.ba/artikal/59887044,7.200 KM,Manuelni,2004,85.0,364.200km,1.9,Audi,A4,Dizel
https://olx.ba/artikal/61922076,7.100 KM,Manuelni,2005,66.0,260.000km,1.4,Opel,Astra,Benzin
https://olx.ba/artikal/62100415,7.200 KM,Manuelni,2004,66.0,350.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/61900596,7.600 KM,Manuelni,2005,77.0,350.000km,1.9,Volkswagen,Passat,Dizel
https://olx.ba/artikal/62098846,7.500 KM,Manuelni,2011,105.0,246.000km,1.8,Chevrolet,Cruze,Benzin
https://olx.ba/artikal/61738349,7.999 KM,Manuelni,2010,44.0,161.134km,1.2,Škoda,Fabia,Benzin
https://olx.ba/artikal/60525303,7.800 KM,Manuelni,2002,105.0,190.000km,2.9,Kia,Carnival,Dizel
https://olx.ba/artikal/55471498,7.200 KM,Manuelni,2009,58.0,225.000km,1.4,Alfa Romeo,MiTo,Benzin
https://olx.ba/artikal/62098464,7.300 KM,Manuelni,2007,103.0,345.000km,2.0,Volkswagen,Golf Plus,Dizel
https://olx.ba/artikal/62098049,7.800 KM,Manuelni,2005,77.0,258.369km,1.9,Audi,A3,Dizel
https://olx.ba/artikal/61890721,7.700 KM,Manuelni,2004,77.0,355.000km,1.9,Volkswagen,Touran,Dizel
https://olx.ba/artikal/48483068,7.400 KM,Manuelni,2000,85.0,330.000km,1.9,Volkswagen,Sharan,Dizel
https://olx.ba/artikal/62091032,7.200 KM,Manuelni,2004,100.0,351.200km,2.0,Volkswagen,Passat,Dizel
https://olx.ba/artikal/61996468,7.300 KM,Manuelni,2009,50.0,170.000km,1.4,Ford,Fiesta,Dizel
https://olx.ba/artikal/61167591,7.750 KM,Manuelni,2006,0.0,240.000km,1.4,Mercedes-Benz,A 140,Dizel
https://olx.ba/artikal/62096442,8.000 KM,Manuelni,2011,68.0,220.579km,1.6,Peugeot,308,Dizel
https://olx.ba/artikal/49450252,7.800 KM,Manuelni,2009,66.0,301.258km,1.3,Opel,Corsa,Dizel
https://olx.ba/artikal/52440538,7.500 KM,Manuelni,2006,51.0,244.521km,1.2,Škoda,Roomster,Benzin
https://olx.ba/artikal/59381378,7.200 KM,Manuelni,2004,74.0,346.521km,1.9,Volkswagen,Touran,Dizel
https://olx.ba/artikal/61388598,7.900 KM,Manuelni,2008,66.0,253.000km,1.6,Ford,Focus,Dizel
https://olx.ba/artikal/61450580,7.700 KM,Manuelni,2011,55.0,112.095km,1.2,Dacia,Sandero,Benzin
https://olx.ba/artikal/62092191,7.200 KM,Manuelni,2008,59.0,118.000km,1.2,Opel,Corsa,Benzin
https://olx.ba/artikal/60155378,7.300 KM,Manuelni,2010,55.0,139.000km,1.3,Opel,Corsa,Dizel
https://olx.ba/artikal/61530611,7.850 KM,Manuelni,2008,68.0,200.000km,1.3,Suzuki,Swift,Benzin
https://olx.ba/artikal/61913441,7.900 KM,Automatik,2006,147.0,190.000km,2.0,Volkswagen,Passat,Benzin
https://olx.ba/artikal/61599413,7.550 KM,Manuelni,2004,77.0,325.698km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62076260,8.000 KM,Manuelni,2005,120.0,340.000km,2.5,Audi,A4,Dizel
https://olx.ba/artikal/61912527,7.999 KM,Automatik,2004,96.0,349.582km,1.9,Audi,A4,Dizel
https://olx.ba/artikal/60281272,7.800 KM,Manuelni,2009,77.0,265.000km,1.6,Fiat,Bravo,Dizel
https://olx.ba/artikal/61820873,7.200 KM,Manuelni,2009,80.0,208.000km,1.6,Peugeot,308,Dizel
https://olx.ba/artikal/60339905,7.900 KM,Manuelni,2011,55.0,160.000km,1.3,Opel,Corsa,Dizel
https://olx.ba/artikal/61539369,7.300 KM,Manuelni,2010,63.0,170.000km,1.2,Škoda,Fabia,Benzin
https://olx.ba/artikal/62080375,7.800 KM,Manuelni,2012,70.0,260.000km,1.4,Ford,Fiesta,Dizel
https://olx.ba/artikal/61975635,8.000 KM,Manuelni,2002,96.0,280.000km,1.9,Volkswagen,Passat,Dizel
https://olx.ba/artikal/62079258,7.900 KM,Manuelni,2011,70.0,254.000km,1.3,Opel,Corsa,Dizel
https://olx.ba/artikal/61945557,7.500 KM,Manuelni,2006,103.0,320.000km,2.0,Volkswagen,Passat,Dizel
https://olx.ba/artikal/61904274,8.000 KM,Manuelni,2005,80.0,228.000km,1.9,Mercedes-Benz,B 180,Dizel
https://olx.ba/artikal/59104384,7.700 KM,Manuelni,2007,88.0,281.000km,1.9,Opel,Vectra,Dizel
https://olx.ba/artikal/61266296,7.600 KM,Manuelni,2011,118.0,235.000km,2.0,Opel,Astra,Dizel
https://olx.ba/artikal/58476145,7.300 KM,Manuelni,2010,66.0,290.000km,1.6,Citroen,C4,Dizel
https://olx.ba/artikal/62076431,7.600 KM,Manuelni,2007,66.0,167.231km,1.6,MINI,ONE,Benzin
https://olx.ba/artikal/62076362,7.450 KM,Manuelni,2011,55.0,150.000km,1.2,Renault,Clio,Benzin
https://olx.ba/artikal/61539465,7.900 KM,Manuelni,2010,66.0,227.000km,1.6,Seat,Ibiza,Dizel
https://olx.ba/artikal/61901436,7.999 KM,Manuelni,2010,47.0,280.000km,1.2,Seat,Ibiza,Benzin
https://olx.ba/artikal/54773881,8.000 KM,Manuelni,2004,90.0,311.000km,2.2,Mercedes-Benz,C 220,Dizel
https://olx.ba/artikal/62003667,7.500 KM,Manuelni,2003,77.0,320.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/49952316,8.000 KM,Automatik,1995,110.0,250.000km,2.2,Mercedes-Benz,E 220,Benzin
https://olx.ba/artikal/60901346,7.999 KM,Manuelni,2008,103.0,250.000km,2.0,Mercedes-Benz,A 200,Dizel
https://olx.ba/artikal/61643582,7.500 KM,Manuelni,2011,62.0,218.228km,1.3,Fiat,Punto Evo,Dizel
https://olx.ba/artikal/61559950,7.800 KM,Manuelni,2001,91.0,4.000km,2.0,Mazda,Tribute,Plin
https://olx.ba/artikal/62069992,7.900 KM,Manuelni,1988,37.0,91.000km,1.6,Volkswagen,T3 Kombi,Dizel
https://olx.ba/artikal/62068406,7.990 KM,Automatik,2007,100.0,230.000km,2.0,Citroen,C4 Picasso,Dizel
https://olx.ba/artikal/62066925,7.600 KM,Manuelni,2012,66.0,232.421km,1.6,Hyundai,i30,Dizel
https://olx.ba/artikal/60748063,7.250 KM,Manuelni,2005,77.0,335.000km,1.9,Volkswagen,Touran,Dizel
https://olx.ba/artikal/60664255,7.600 KM,Manuelni,2012,51.0,270km,1.2,Škoda,Fabia,Plin
https://olx.ba/artikal/61886383,7.200 KM,Manuelni,2005,80.0,27km,2.0,Mercedes-Benz,A 180,Dizel
https://olx.ba/artikal/62009219,7.900 KM,Manuelni,2011,62.0,219.000km,1.3,Fiat,Punto Evo,Dizel
https://olx.ba/artikal/62063992,8.000 KM,Manuelni,2011,62.0,200.000km,1.3,Fiat,Punto Evo,Dizel
https://olx.ba/artikal/61534838,7.800 KM,Manuelni,2006,77.0,300.000km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62063833,7.700 KM,Manuelni,2008,77.0,251.000km,1.9,Škoda,Octavia,Dizel
https://olx.ba/artikal/59576145,7.300 KM,Manuelni,2006,103.0,295.000km,2.0,Škoda,Superb,Dizel
https://olx.ba/artikal/61883353,7.500 KM,Manuelni,2008,85.0,210.444km,2.0,Renault,Laguna,Dizel
https://olx.ba/artikal/53240057,7.700 KM,Manuelni,2011,70.0,247.000km,1.3,Lancia,MUSA,Dizel
https://olx.ba/artikal/62062561,7.700 KM,Manuelni,2011,55.0,201.400km,1.2,Seat,Ibiza,Dizel
https://olx.ba/artikal/59672579,7.950 KM,Manuelni,2012,63.0,258.786km,1.5,Renault,Twingo,Dizel
https://olx.ba/artikal/61877880,7.900 KM,Manuelni,2004,77.0,400.000km,1.9,Škoda,Octavia,Dizel
https://olx.ba/artikal/61011722,7.800 KM,Manuelni,2010,83.0,141.725km,1.6,Chevrolet,Cruze,Benzin
https://olx.ba/artikal/57732437,7.990 KM,Manuelni,2011,70.0,239.184km,1.3,Fiat,Punto Evo,Dizel
https://olx.ba/artikal/61965101,7.500 KM,Manuelni,2006,103.0,345.000km,2.0,Volkswagen,Passat,Dizel
https://olx.ba/artikal/61600993,7.900 KM,Manuelni,2005,125.0,290.000km,2.4,Volvo,V50,Plin
https://olx.ba/artikal/61319301,7.100 KM,Manuelni,2006,105.0,415.000km,1.8,Mercedes-Benz,C 180,Plin
https://olx.ba/artikal/56796231,7.700 KM,Manuelni,2010,54.0,171.000km,1.4,Peugeot,206,Benzin
https://olx.ba/artikal/62049259,7.500 KM,Automatik,2003,90.0,3.995.200km,2.2,Mercedes-Benz,E 220,Dizel
https://olx.ba/artikal/62048429,7.200 KM,Manuelni,2001,96.0,342.000km,1.9,Audi,A4,Dizel
https://olx.ba/artikal/62048828,7.700 KM,Manuelni,2009,66.0,302.000km,1.6,Kia,cee'd / Ceed,Dizel
https://olx.ba/artikal/62048628,7.400 KM,Manuelni,2006,105.0,220.441km,2.0,Mazda,6,Dizel
https://olx.ba/artikal/62046806,7.900 KM,Manuelni,2011,62.0,208.000km,1.3,Fiat,Punto Evo,Dizel
https://olx.ba/artikal/51201938,7.500 KM,Manuelni,2011,66.0,188.000km,1.4,Kia,cee'd / Ceed,Benzin
https://olx.ba/artikal/62045766,7.900 KM,Manuelni,1986,51.0,10km,1.6,Volkswagen,T2,Dizel
https://olx.ba/artikal/61969927,8.000 KM,Automatik,2005,85.0,209.000km,1.6,Škoda,Octavia,Benzin
https://olx.ba/artikal/61327531,7.500 KM,Manuelni,2008,103.0,300.000km,2.0,Peugeot,407,Dizel
https://olx.ba/artikal/59537245,7.200 KM,Manuelni,2004,110.0,320.000km,2.0,Renault,Laguna,Dizel
https://olx.ba/artikal/62044336,8.000 KM,Manuelni,2011,68.0,200.000km,1.6,Peugeot,207,Dizel
https://olx.ba/artikal/60240861,7.150 KM,Manuelni,2009,80.0,283.000km,1.6,Peugeot,308,Dizel
https://olx.ba/artikal/61861295,7.500 KM,Manuelni,2006,77.0,280.000km,1.9,Volkswagen,Passat,Dizel
https://olx.ba/artikal/62041953,7.300 KM,Manuelni,2006,90.0,200.000km,2.0,BMW,118,Dizel
https://olx.ba/artikal/61416601,7.500 KM,Manuelni,2011,62.0,230.700km,1.3,Fiat,Punto Evo,Dizel
https://olx.ba/artikal/62041078,7.500 KM,Automatik,2005,1.0,3km,3.2,Mercedes-Benz,E 320,Benzin
https://olx.ba/artikal/62039897,7.850 KM,Manuelni,2008,77.0,282.000km,1.9,Seat,Leon,Dizel
https://olx.ba/artikal/61996972,7.900 KM,Manuelni,2007,104.0,300km,2.0,Volkswagen,Passat,Dizel
https://olx.ba/artikal/61818275,7.990 KM,Manuelni,2005,77.0,304.005km,1.9,Volkswagen,Golf,Dizel
https://olx.ba/artikal/62036851,8.000 KM,Manuelni,2010,80.0,250.000km,1.6,Ford,Focus,Dizel
